"1040","35","0","134","X","2016-01-09 00:59:06","3"
"1041","35","0","137","X","2016-01-09 00:59:18","3"
"1042","36","0","135","X","2016-01-09 00:59:20","3"
"1043","36","0","134","X","2016-01-09 00:59:20","3"
"1044","36","0","137","X","2016-01-09 00:59:20","3"
"1045","35","0","137","X","2016-01-09 00:59:20","3"
"1046","36","0","134","X","2016-01-09 00:59:20","3"
"1047","36","0","135","X","2016-01-09 00:59:20","3"
"1048","36","0","136","X","2016-01-09 00:59:22","3"
"1049","35","0","134","X","2016-01-09 00:59:24","3"
"1050","35","0","135","X","2016-01-09 00:59:26","3"
"1051","36","0","137","X","2016-01-09 00:59:28","3"
"1052","36","0","136","X","2016-01-09 00:59:30","3"
"1053","36","0","133","X","2016-01-09 00:59:32","3"
"1054","35","0","135","X","2016-01-09 00:59:34","3"
"1055","35","0","136","X","2016-01-09 00:59:36","3"
"1056","36","0","134","X","2016-01-09 00:59:38","3"
"1057","36","0","135","X","2016-01-09 00:59:40","3"
"1058","36","0","136","X","2016-01-09 00:59:42","3"
"1059","35","0","132","X","2016-01-09 00:59:44","3"
"1060","36","0","135","X","2016-01-09 00:59:46","3"
"1061","35","0","135","X","2016-01-09 00:59:48","3"
"1062","36","0","134","X","2016-01-09 00:59:50","3"
"1063","35","0","135","X","2016-01-09 00:59:52","3"
"1064","36","0","135","X","2016-01-09 00:59:54","3"
"1065","35","0","133","X","2016-01-09 00:59:56","3"
"1066","35","0","135","X","2016-01-09 00:59:58","3"
"1067","36","0","133","X","2016-01-09 01:00:00","3"
"1068","36","0","135","X","2016-01-09 01:00:02","3"
"1069","35","0","135","X","2016-01-09 01:00:04","3"
"1070","36","0","133","X","2016-01-09 01:00:06","3"
"1071","36","0","135","X","2016-01-09 01:00:08","3"
"1072","35","0","133","X","2016-01-09 01:00:10","3"
"1073","36","0","136","X","2016-01-09 01:00:12","3"
"1074","36","0","132","X","2016-01-09 01:00:14","3"
"1075","35","0","136","X","2016-01-09 01:00:16","3"
"1076","36","0","133","X","2016-01-09 01:00:18","3"
"1077","36","0","135","X","2016-01-09 01:00:20","3"
"1078","35","0","135","X","2016-01-09 01:00:22","3"
"1079","36","0","133","X","2016-01-09 01:00:24","3"
"1080","36","0","136","X","2016-01-09 01:00:26","3"
"1081","36","0","135","X","2016-01-09 01:00:28","3"
"1082","35","0","133","X","2016-01-09 01:00:30","3"
"1083","35","0","135","X","2016-01-09 01:00:32","3"
"1084","36","0","135","X","2016-01-09 01:00:34","3"
"1085","35","0","133","X","2016-01-09 01:00:36","3"
"1086","35","0","134","X","2016-01-09 01:00:38","3"
"1087","35","0","136","X","2016-01-09 01:00:40","3"
"1088","35","0","133","X","2016-01-09 01:00:42","3"
"1089","36","0","135","X","2016-01-09 01:00:44","3"
"1090","36","0","136","X","2016-01-09 01:00:46","3"
"1091","36","0","132","X","2016-01-09 01:00:48","3"
"1092","36","0","135","X","2016-01-09 01:00:50","3"
"1093","35","0","135","X","2016-01-09 01:00:52","3"
